Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,Fix_quality
1664833253.0850146,0,78053,936636,GPS1_Frame,42.33825516666668,-71.08527916666667,17.1,328216.17550583254,4689439.313243605,19,T,4
1664833254.1005526,0,78054,936648,GPS1_Frame,42.33826033333333,-71.085272,17.1,328216.7799847252,4689439.872483853,19,T,4
1664833255.0926337,0,78055,936660,GPS1_Frame,42.33826633333333,-71.08526416666668,17.1,328217.44165457133,4689440.522912618,19,T,4
1664833256.0833662,0,78056,936672,GPS1_Frame,42.338272499999995,-71.08525716666666,17.1,328218.03512589005,4689441.193532053,19,T,4
1664833257.0846665,0,78057,936684,GPS1_Frame,42.338278833333334,-71.08524949999999,17.1,328218.6839727437,4689441.881311763,19,T,4
1664833258.0782402,0,78058,936696,GPS1_Frame,42.33828533333334,-71.08524066666668,17.1,328219.42938644555,4689442.585241638,19,T,4
1664833259.0782855,0,78059,936708,GPS1_Frame,42.338292,-71.08523233333334,17.1,328220.1340625059,4689443.30868877,19,T,4
1664833260.0855937,0,78060,936720,GPS1_Frame,42.3382985,-71.08522433333333,17.1,328220.81082368945,4689444.014302315,19,T,4
1664833261.1156604,0,78061,936732,GPS1_Frame,42.33830533333333,-71.08521683333333,17.1,328221.44730108505,4689444.757940158,19,T,4
1664833262.092267,0,78062,936744,GPS1_Frame,42.338311999999995,-71.08520883333334,17.1,328222.12451583997,4689445.482060887,19,T,4
1664833263.0703034,0,78063,936756,GPS1_Frame,42.3383185,-71.08520166666668,17.1,328222.7326244182,4689446.189358122,19,T,4
1664833264.0885227,0,78064,936768,GPS1_Frame,42.33832566666667,-71.08519466666667,17.1,328223.3288177739,4689446.971020357,19,T,4
1664833265.0696673,0,78065,936780,GPS1_Frame,42.33833283333333,-71.08518716666667,17.1,328223.9662023108,4689447.751672541,19,T,4
1664833266.0888727,0,78066,936792,GPS1_Frame,42.33833966666666,-71.0851785,17.1,328224.69879210176,4689448.49295377,19,T,4
1664833267.0901604,0,78067,936804,GPS1_Frame,42.33834466666667,-71.08517083333332,17.1,328225.34400702006,4689449.03267757,19,T,4
1664833268.071982,0,78068,936816,GPS1_Frame,42.33834783333334,-71.08517133333334,17.1,328225.31143845804,4689449.385321839,19,T,4
1664833269.0799372,0,78069,936828,GPS1_Frame,42.338353000000005,-71.08517950000001,17.1,328224.65271591884,4689449.975538934,19,T,4
1664833270.1001635,0,78070,936840,GPS1_Frame,42.338360166666675,-71.08518699999999,17.1,328224.0543612065,4689450.786494043,19,T,4
1664833271.1024148,0,78071,936852,GPS1_Frame,42.33836733333332,-71.08519466666667,17.1,328223.44227620726,4689451.597785905,19,T,4
1664833272.0790403,0,78072,936864,GPS1_Frame,42.338374333333334,-71.08520216666668,17.1,328222.8434679427,4689452.390234067,19,T,4
1664833273.0978177,0,78073,936876,GPS1_Frame,42.33838049999999,-71.08521016666667,17.1,328222.20119935425,4689453.091157078,19,T,4
1664833274.0720592,0,78074,936888,GPS1_Frame,42.33838600000001,-71.08521883333333,17.2,328221.5021938345,4689453.719398724,19,T,4
1664833275.0877407,0,78075,936900,GPS1_Frame,42.33839150000001,-71.0852275,17.2,328220.8031884406,4689454.347640442,19,T,4
1664833276.0808601,0,78076,936912,GPS1_Frame,42.338397666666665,-71.08523616666666,17.2,328220.10599854344,4689455.049910484,19,T,4
1664833277.1062996,0,78077,936924,GPS1_Frame,42.338403666666665,-71.0852445,17.1,328219.43581578834,4689455.733000118,19,T,4
1664833278.0672004,0,78078,936936,GPS1_Frame,42.338409500000004,-71.08525366666666,17.1,328218.6965272151,4689456.399266312,19,T,4
1664833279.0676289,0,78079,936948,GPS1_Frame,42.338415000000005,-71.08526283333335,17.1,328217.9563310805,4689457.028518462,19,T,4
1664833280.0919452,0,78080,936960,GPS1_Frame,42.33842033333334,-71.08527016666667,17.1,328217.36671583576,4689457.63555979,19,T,4
1664833281.1064537,0,78081,936972,GPS1_Frame,42.33842549999999,-71.0852785,17.0,328216.69426433655,4689458.226114393,19,T,4
1664833282.1161168,0,78082,936984,GPS1_Frame,42.33843133333333,-71.08528683333334,17.0,328216.0236283692,4689458.890697315,19,T,4
1664833283.096577,0,78083,936996,GPS1_Frame,42.33843650000001,-71.08529533333333,17.0,328215.33744668995,4689459.481588773,19,T,4
1664833284.0961864,0,78084,937008,GPS1_Frame,42.3384415,-71.08530449999999,17.0,328214.59588961303,4689460.05532011,19,T,4
1664833285.092126,0,78085,937020,GPS1_Frame,42.338446499999996,-71.0853135,17.0,328213.86806306744,4689460.628714811,19,T,4
1664833286.0868866,0,78086,937032,GPS1_Frame,42.33845233333333,-71.08532100000001,17.0,328213.26607965777,4689461.291614416,19,T,4
1664833287.0854995,0,78087,937044,GPS1_Frame,42.33845816666667,-71.0853295,17.0,328212.5817139052,4689461.956534409,19,T,4
1664833288.0971086,0,78088,937056,GPS1_Frame,42.33846333333333,-71.08533866666667,17.1,328211.84061117953,4689462.548773119,19,T,4
1664833289.0922906,0,78089,937068,GPS1_Frame,42.3384685,-71.0853475,17.1,328211.1269693944,4689463.140338459,19,T,4
