Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,Fix_quality
1664826715.157826,0,71515,858180,GPS1_Frame,42.33897016666666,-71.08782066666666,20.9,328008.7491984153,4689523.846238705,19,T,5
1664826716.144735,0,71516,858192,GPS1_Frame,42.33897016666666,-71.08782066666666,20.9,328008.7491984153,4689523.846238705,19,T,5
1664826717.1651282,0,71517,858204,GPS1_Frame,42.33897,-71.08782066666666,20.9,328008.74874400406,4689523.82773164,19,T,5
1664826718.1452405,0,71518,858216,GPS1_Frame,42.33897,-71.08782066666666,20.9,328008.74874400406,4689523.82773164,19,T,5
1664826719.170447,0,71519,858228,GPS1_Frame,42.33896983333334,-71.08782066666666,20.9,328008.7482895927,4689523.809224573,19,T,5
1664826720.117315,0,71520,858240,GPS1_Frame,42.338969666666664,-71.08782049999999,20.9,328008.7615654821,4689523.79038038,19,T,5
1664826721.153942,0,71521,858252,GPS1_Frame,42.338969666666664,-71.08782049999999,20.9,328008.7615654821,4689523.79038038,19,T,5
1664826722.1381614,0,71522,858264,GPS1_Frame,42.3389695,-71.08782049999999,20.9,328008.76111107087,4689523.771873312,19,T,5
1664826723.16137,0,71523,858276,GPS1_Frame,42.3389695,-71.08782033333334,21.0,328008.77484137163,4689523.771536187,19,T,5
1664826724.1453307,0,71524,858288,GPS1_Frame,42.33896933333334,-71.08782016666667,21.0,328008.78811726125,4689523.752691996,19,T,5
1664826725.144574,0,71525,858300,GPS1_Frame,42.33896916666666,-71.08782,21.0,328008.8013931508,4689523.7338478025,19,T,5
1664826726.133909,0,71526,858312,GPS1_Frame,42.338969,-71.08782,21.0,328008.80093873973,4689523.715340736,19,T,5
1664826727.1522388,0,71527,858324,GPS1_Frame,42.33896883333333,-71.08781983333333,21.0,328008.81421462947,4689523.6964965435,19,T,5
1664826728.1241276,0,71528,858336,GPS1_Frame,42.33896849999999,-71.08781966666668,21.1,328008.8270361082,4689523.659145284,19,T,5
1664826729.165737,0,71529,858348,GPS1_Frame,42.33896849999999,-71.0878195,21.1,328008.8407664092,4689523.65880816,19,T,5
1664826730.1291373,0,71530,858360,GPS1_Frame,42.33896849999999,-71.08781933333333,21.1,328008.85449671024,4689523.658471035,19,T,5
1664826731.1446445,0,71531,858372,GPS1_Frame,42.33896816666667,-71.08781916666666,21.1,328008.86731819133,4689523.621119775,19,T,5
1664826732.144071,0,71532,858384,GPS1_Frame,42.33896800000001,-71.08781900000001,21.1,328008.88059407944,4689523.602275584,19,T,5
1664826733.162471,0,71533,858396,GPS1_Frame,42.33896783333333,-71.08781900000001,21.2,328008.8801396685,4689523.583768516,19,T,5
1664826734.116708,0,71534,858408,GPS1_Frame,42.33896766666667,-71.08781883333333,21.2,328008.89341556083,4689523.564924325,19,T,5
1664826735.145162,0,71535,858420,GPS1_Frame,42.3389675,-71.08781866666666,21.2,328008.90669145115,4689523.546080132,19,T,5
1664826736.131989,0,71536,858432,GPS1_Frame,42.33896733333333,-71.08781883333333,21.3,328008.892506739,4689523.527910192,19,T,5
1664826737.137766,0,71537,858444,GPS1_Frame,42.33896733333333,-71.08781866666666,21.3,328008.9062370403,4689523.527573066,19,T,5
1664826738.1223373,0,71538,858456,GPS1_Frame,42.33896716666666,-71.08781866666666,21.3,328008.9057826294,4689523.509065998,19,T,5
1664826739.146442,0,71539,858468,GPS1_Frame,42.33896716666666,-71.08781866666666,21.3,328008.9057826294,4689523.509065998,19,T,5
1664826740.1109207,0,71540,858480,GPS1_Frame,42.338967000000004,-71.0878185,21.3,328008.91905852203,4689523.490221808,19,T,5
1664826741.1372714,0,71541,858492,GPS1_Frame,42.338967000000004,-71.08781833333335,21.3,328008.9327888213,4689523.489884683,19,T,5
1664826742.122896,0,71542,858504,GPS1_Frame,42.33896683333334,-71.08781833333335,21.3,328008.9323344104,4689523.471377615,19,T,5
1664826743.1581454,0,71543,858516,GPS1_Frame,42.338966666666664,-71.08781816666666,21.4,328008.9456103032,4689523.452533423,19,T,5
1664826744.130628,0,71544,858528,GPS1_Frame,42.3389665,-71.087818,21.4,328008.95888619387,4689523.43368923,19,T,5
1664826745.1542232,0,71545,858540,GPS1_Frame,42.33896616666666,-71.08781783333333,21.4,328008.971707674,4689523.396337971,19,T,5
1664826746.1416678,0,71546,858552,GPS1_Frame,42.33896616666666,-71.08781783333333,21.5,328008.971707674,4689523.396337971,19,T,5
1664826747.1652114,0,71547,858564,GPS1_Frame,42.338966,-71.087818,21.5,328008.9575229618,4689523.378168031,19,T,5
1664826748.1297715,0,71548,858576,GPS1_Frame,42.338966,-71.087818,21.5,328008.9575229618,4689523.378168031,19,T,5
1664826749.1575093,0,71549,858588,GPS1_Frame,42.338966,-71.08781783333333,21.5,328008.9712532633,4689523.377830906,19,T,5
1664826750.123858,0,71550,858600,GPS1_Frame,42.33896583333333,-71.087818,21.6,328008.957068551,4689523.359660963,19,T,5
1664826751.1655347,0,71551,858612,GPS1_Frame,42.33896583333333,-71.08781783333333,21.6,328008.9707988526,4689523.359323838,19,T,5
1664826752.12655,0,71552,858624,GPS1_Frame,42.338965666666674,-71.08781783333333,21.6,328008.97034444194,4689523.340816773,19,T,5
1664826753.1482108,0,71553,858636,GPS1_Frame,42.338965666666674,-71.08781783333333,21.6,328008.97034444194,4689523.340816773,19,T,5
1664826754.1275785,0,71554,858648,GPS1_Frame,42.33896549999999,-71.08781783333333,21.6,328008.96989003127,4689523.3223097045,19,T,5
1664826755.1597617,0,71555,858660,GPS1_Frame,42.33896549999999,-71.08781766666667,21.6,328008.9836203329,4689523.321972579,19,T,5
1664826756.1340985,0,71556,858672,GPS1_Frame,42.338965333333334,-71.08781783333333,21.7,328008.9694356206,4689523.303802638,19,T,5
1664826757.1655385,0,71557,858684,GPS1_Frame,42.338965333333334,-71.08781783333333,21.7,328008.9694356206,4689523.303802638,19,T,5
1664826758.121743,0,71558,858696,GPS1_Frame,42.33896516666667,-71.08781783333333,21.7,328008.96898120997,4689523.285295571,19,T,5
1664826759.1703603,0,71559,858708,GPS1_Frame,42.33896500000001,-71.08781783333333,21.8,328008.9685267993,4689523.266788505,19,T,5
1664826760.131971,0,71560,858720,GPS1_Frame,42.33896516666667,-71.08781783333333,21.8,328008.96898120997,4689523.285295571,19,T,5
1664826761.1533337,0,71561,858732,GPS1_Frame,42.33896500000001,-71.08781783333333,21.8,328008.9685267993,4689523.266788505,19,T,5
1664826762.138761,0,71562,858744,GPS1_Frame,42.33896500000001,-71.08781783333333,21.8,328008.9685267993,4689523.266788505,19,T,5
1664826763.1657135,0,71563,858756,GPS1_Frame,42.33896483333333,-71.08781766666667,21.8,328008.9818026904,4689523.247944311,19,T,5
1664826764.1109161,0,71564,858768,GPS1_Frame,42.33896466666667,-71.08781766666667,21.9,328008.9813482798,4689523.229437246,19,T,5
1664826765.1569753,0,71565,858780,GPS1_Frame,42.3389645,-71.08781766666667,21.9,328008.9808938692,4689523.210930179,19,T,5
1664826766.145149,0,71566,858792,GPS1_Frame,42.3389645,-71.08781766666667,21.9,328008.9808938692,4689523.210930179,19,T,5
1664826767.1715295,0,71567,858804,GPS1_Frame,42.33896433333333,-71.08781766666667,21.9,328008.9804394586,4689523.192423112,19,T,5
1664826768.1496236,0,71568,858816,GPS1_Frame,42.33896433333333,-71.08781766666667,22.0,328008.9804394586,4689523.192423112,19,T,5
1664826769.1735053,0,71569,858828,GPS1_Frame,42.33896433333333,-71.08781766666667,22.0,328008.9804394586,4689523.192423112,19,T,5
1664826770.132087,0,71570,858840,GPS1_Frame,42.33896416666666,-71.0878175,22.0,328008.9937153499,4689523.17357892,19,T,5
1664826771.161728,0,71571,858852,GPS1_Frame,42.338964000000004,-71.0878175,22.0,328008.9932609394,4689523.155071853,19,T,5
1664826772.1441274,0,71572,858864,GPS1_Frame,42.338964000000004,-71.08781733333333,22.1,328009.0069912413,4689523.154734728,19,T,5
1664826773.1696587,0,71573,858876,GPS1_Frame,42.33896383333334,-71.08781733333333,22.1,328009.0065368308,4689523.136227663,19,T,5
1664826774.1307678,0,71574,858888,GPS1_Frame,42.33896383333334,-71.08781716666667,22.1,328009.0202671328,4689523.135890538,19,T,5
1664826775.154375,0,71575,858900,GPS1_Frame,42.338963666666665,-71.08781733333333,22.1,328009.00608242024,4689523.117720595,19,T,5
1664826776.1437232,0,71576,858912,GPS1_Frame,42.3389635,-71.087817,22.1,328009.0330886139,4689523.098539277,19,T,5
1664826777.1664252,0,71577,858924,GPS1_Frame,42.3389635,-71.087817,22.2,328009.0330886139,4689523.098539277,19,T,5
1664826778.1696067,0,71578,858936,GPS1_Frame,42.33896333333334,-71.087817,22.1,328009.03263420344,4689523.080032212,19,T,5
1664826779.177263,0,71579,858948,GPS1_Frame,42.33896333333334,-71.087817,22.2,328009.03263420344,4689523.080032212,19,T,5
1664826780.1341355,0,71580,858960,GPS1_Frame,42.33896333333334,-71.087817,22.2,328009.03263420344,4689523.080032212,19,T,5
1664826781.1600256,0,71581,858972,GPS1_Frame,42.33896316666666,-71.087817,22.2,328009.03217979294,4689523.061525144,19,T,5
1664826782.141693,0,71582,858984,GPS1_Frame,42.338963,-71.08781716666667,22.3,328009.0179950803,4689523.043355203,19,T,5
1664826783.1666763,0,71583,858996,GPS1_Frame,42.33896283333333,-71.08781733333333,22.3,328009.00381036755,4689523.025185261,19,T,5
