Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,Fix_quality
1664832514.088072,0,77314,927768,GPS1_Frame,42.33842033333334,-71.085583,15.7,328191.5947198173,4689458.267616873,19,T,4
1664832515.084713,0,77315,927780,GPS1_Frame,42.33842033333334,-71.08558316666667,15.7,328191.58098939655,4689458.267953636,19,T,4
1664832516.0818436,0,77316,927792,GPS1_Frame,42.33842033333334,-71.085583,15.7,328191.5947198173,4689458.267616873,19,T,4
1664832517.1029534,0,77317,927804,GPS1_Frame,42.3384205,-71.085583,15.7,328191.5951737363,4689458.286123935,19,T,4
1664832518.089369,0,77318,927816,GPS1_Frame,42.33842033333334,-71.08558316666667,15.7,328191.58098939655,4689458.267953636,19,T,4
1664832519.0819962,0,77319,927828,GPS1_Frame,42.33842033333334,-71.08558316666667,15.7,328191.58098939655,4689458.267953636,19,T,4
1664832520.0973108,0,77320,927840,GPS1_Frame,42.33842033333334,-71.08558316666667,15.7,328191.58098939655,4689458.267953636,19,T,4
1664832521.0911236,0,77321,927852,GPS1_Frame,42.33842033333334,-71.08558316666667,15.7,328191.58098939655,4689458.267953636,19,T,4
1664832522.0870464,0,77322,927864,GPS1_Frame,42.33842033333334,-71.08558316666667,15.7,328191.58098939655,4689458.267953636,19,T,4
1664832523.0902255,0,77323,927876,GPS1_Frame,42.33842033333334,-71.08558316666667,15.7,328191.58098939655,4689458.267953636,19,T,4
1664832524.069976,0,77324,927888,GPS1_Frame,42.33842033333334,-71.08558316666667,15.7,328191.58098939655,4689458.267953636,19,T,4
1664832525.1004012,0,77325,927900,GPS1_Frame,42.33842033333334,-71.08558316666667,15.7,328191.58098939655,4689458.267953636,19,T,4
